"person_id","household_id","year_born","sex","employed","retired","education","net_income","gross_income"
27102,271,1974,2,0,0,200,0,0
27103,271,2006,1,0,0,NA,NA,NA
27201,272,1964,1,1,0,200,15243.4,18155.4
27202,272,1973,2,0,0,200,3770.7,3987.8
27203,272,1996,1,1,0,354,8269.8,8656.3
27204,272,2003,1,0,0,NA,NA,NA
27301,273,1982,2,1,0,500,23933.4,27530.9
27302,273,1982,1,1,0,200,900.8,1140.4
27303,273,2016,2,0,0,NA,NA,NA
27401,274,1964,1,1,0,200,0,0
27402,274,1966,2,1,0,200,14214.8,16932.9
27501,275,1956,1,0,1,300,0,0
27502,275,1958,2,1,0,100,3460.5,3697.1
27503,275,1992,2,0,0,354,0,0
27601,276,1980,1,1,0,500,0,0
27602,276,1980,2,0,0,100,0,0
27603,276,2012,2,0,0,NA,NA,NA
27701,277,1984,1,1,0,100,0,0
27702,277,1986,2,0,0,100,0,0
27703,277,2017,2,0,0,NA,NA,NA
27801,278,1962,1,1,0,200,0,0
27802,278,1968,2,1,0,100,5477.2,5477.2
27803,278,2001,2,0,0,100,0,0
27901,279,1976,2,0,0,200,0,0
27902,279,1975,1,1,0,500,3140.2,3408.9
27903,279,2013,2,0,0,NA,NA,NA
28001,280,1932,2,0,0,0,0,0
28002,280,1965,2,1,0,100,9600,9600
28101,281,1950,1,0,1,200,0,0
28102,281,1953,2,0,0,200,0,0
28201,282,1952,1,0,1,200,3263.3,3562.8
28202,282,1952,2,0,0,100,0,0
28203,282,1981,1,0,0,200,8633.48,9689.28
28204,282,1986,2,1,0,500,11671.9,13713
28301,283,1956,1,0,1,200,0,0
28302,283,1960,2,0,0,200,2233.2,2381.4
28303,283,1986,1,0,0,200,8972.4,10001.4
28401,284,1984,1,1,0,500,9905.42,11116.78
28501,285,1959,1,1,0,200,14512.7,16973.7
28502,285,1959,2,1,0,200,23933.03,30480.39
28601,286,1939,1,0,1,100,0,0
28602,286,1939,2,0,0,100,0,0
28701,287,1968,1,1,0,100,14953.7,17298.4
28702,287,1974,2,1,0,200,2585.3,2822.3
28703,287,1999,1,0,0,354,2361.81,2550.94
28901,289,1968,1,1,0,200,0,0
28902,289,1972,2,1,0,200,0,0
29001,290,1982,2,1,0,200,0,0
29002,290,1973,1,1,0,300,0,0
29101,291,1984,2,1,0,200,173.6,179.6
29102,291,1980,1,1,0,200,9697.7,10592.5
29103,291,2007,1,0,0,NA,NA,NA
29104,291,2008,2,0,0,NA,NA,NA
29201,292,1956,2,0,0,0,0,0
29202,292,1955,1,0,0,0,1987.9,2161
29301,293,1972,2,1,0,500,0,0
29302,293,1975,1,1,0,200,0,0
29303,293,2008,1,0,0,NA,NA,NA
29304,293,2010,1,0,0,NA,NA,NA
29305,293,2013,2,0,0,NA,NA,NA
29401,294,1972,2,0,0,200,2811.4,3040.7
29402,294,1967,1,1,0,200,1979.7,2165
29403,294,2000,2,0,0,200,0,0
29404,294,2004,1,0,0,NA,NA,NA
29501,295,1948,2,0,1,300,0,0
29601,296,1987,1,1,0,354,12150.6,13706.3
29602,296,1992,2,1,0,500,11667.8,12457.9
29603,296,2017,2,0,0,NA,NA,NA
29801,298,1960,1,1,0,200,12896,14577.2
29802,298,1963,2,1,0,500,20542.1,25588.7
29901,299,1949,1,0,1,100,0,0
29902,299,1994,1,1,0,354,5105.1,5562
30001,300,1989,1,1,0,344,14442.5,17455.1
30101,301,1952,1,1,0,100,714.9,779.9
30102,301,1958,2,0,0,200,0,0
30201,302,1932,2,0,0,500,38913,57138.8
30202,302,1932,1,0,1,200,0,0
30301,303,1954,1,0,0,0,0,0
30401,304,1956,1,1,0,200,16590.6,19964.9
30402,304,1951,2,0,0,200,0,0
30501,305,1947,1,0,1,0,0,0
30502,305,1951,2,0,1,0,176.7,192.9
30503,305,1996,1,1,0,200,7082.7,7310.5
30504,305,1983,1,0,0,200,1030.7,1113.7
30601,306,1932,2,0,0,100,0,0
30701,307,1977,2,0,0,500,864.6,943.8
30702,307,1949,1,0,1,100,0,0
30703,307,1951,2,0,0,100,0,0
30704,307,1988,2,1,0,500,3882.1,4155
30801,308,1986,1,0,0,500,3630.2,3952.1
30802,308,1985,2,1,0,500,0,0
30803,308,2016,1,0,0,NA,NA,NA
30901,309,1933,1,0,1,100,0,0
30902,309,1934,2,0,0,0,0,0
31001,310,1952,1,0,1,0,0,0
31201,312,1954,1,0,0,200,969,1059.4
31202,312,1956,2,0,0,200,399.1,413.8
31203,312,1983,2,0,0,500,14895.3,18126.3
31301,313,1942,1,0,1,200,0,0
31401,314,1989,1,1,0,200,16675.8,18246.8
31402,314,1987,2,0,0,200,877.7,959.7
31403,314,2011,1,0,0,NA,NA,NA
31501,315,1979,2,1,0,500,12542.35,14405.94
31502,315,1996,1,1,0,500,3722.29,4036.15
31601,316,1946,1,0,1,100,0,0
31602,316,1948,2,0,1,100,0,0
31603,316,1978,1,1,0,300,20611.5,26068.4
31701,317,1960,1,1,0,200,49824.4,63630
31702,317,1992,1,1,0,200,13812.1,16359.3
31703,317,1994,1,1,0,354,7307.3,7885.8
31704,317,1994,1,1,0,344,10132.7,10819.8
31901,319,1961,2,1,0,100,11768.3,13671.2
31902,319,1956,1,1,0,100,6254.8,6824.6
31903,319,1989,1,0,0,354,9533.8,10388.7
32001,320,1967,1,1,0,300,18914.1,22590.1
32002,320,1969,2,1,0,200,8826.4,9638.5
32003,320,2004,1,0,0,NA,NA,NA
32004,320,2004,1,0,0,NA,NA,NA
32101,321,1971,2,0,0,200,0,0
32102,321,1972,1,1,0,300,36651.7,50787.1
32103,321,2001,1,0,0,200,0,0
32104,321,2003,1,0,0,NA,NA,NA
32201,322,1982,2,1,0,300,17262.6,21237.1
32202,322,1978,1,1,0,500,4397.2,4818.9
32501,325,1958,1,1,0,100,13952.4,15708.6
32502,325,1958,2,0,0,200,10953.2,11945.4
32503,325,1993,1,1,0,354,13006.2,15079.9
32701,327,1941,2,0,0,100,0,0
32702,327,1938,1,0,1,100,0,0
32901,329,1968,1,1,0,200,17638.3,21090.5
32902,329,1966,2,1,0,200,10810.4,11543.4
32903,329,1992,1,0,0,500,10301.6,10494
32904,329,2000,1,0,0,344,0,0
32905,329,2006,2,0,0,NA,NA,NA
33001,330,1972,1,1,0,500,27262.9,34193.9
33002,330,1967,2,1,0,200,17744.2,21836
33003,330,1934,2,0,0,0,0,0
33101,331,1951,1,0,1,100,0,0
33102,331,1944,2,0,1,0,0,0
33201,332,1975,1,1,0,500,0,0
33202,332,1976,2,1,0,200,8667.4,9485.4
33203,332,2005,1,0,0,NA,NA,NA
33204,332,2011,2,0,0,NA,NA,NA
33301,333,1946,1,0,1,300,0,0
33302,333,1947,2,0,1,500,0,0
33501,335,1981,2,1,0,500,2101.6,2304.7
33502,335,2011,2,0,0,NA,NA,NA
33601,336,1947,1,0,1,300,0,0
33602,336,1948,2,0,1,300,0,0
33901,339,1969,1,1,0,500,23218,29914.1
33902,339,1970,2,1,0,500,23088.6,29734.1
33903,339,2000,2,0,0,200,1820.31,1973.79
33904,339,2005,1,0,0,NA,NA,NA
34001,340,1955,1,0,1,300,13818.7,16370.9
34002,340,1953,2,1,0,200,0,0
34101,341,1997,1,0,0,344,0,0
34102,341,1972,1,1,0,300,15523.7,16947.8
34103,341,1974,2,1,0,300,12000,13141.74
34104,341,2011,1,0,0,NA,NA,NA
34201,342,1942,2,0,0,500,0,0
34401,344,1942,1,0,1,500,0,0
34402,344,1949,2,0,0,100,0,0
34501,345,1932,2,0,1,100,0,0
34601,346,1971,2,1,0,500,18277.3,22003.1
34602,346,1971,1,1,0,500,17696.1,21512.1
34603,346,2002,2,0,0,NA,NA,NA
34801,348,1946,1,0,1,500,0,0
34802,348,1947,2,0,0,100,0,0
34901,349,1951,2,0,1,300,0,0
35301,353,1944,1,0,1,200,0,0
35401,354,1957,2,0,1,200,0,0
35501,355,1970,1,0,0,300,6507.4,7104.2
35502,355,1978,2,1,0,100,3570,3570
35503,355,2006,2,0,0,NA,NA,NA
35504,355,2006,1,0,0,NA,NA,NA
35601,356,1963,2,1,0,300,14997,17752.6
35602,356,1999,1,0,0,344,0,0
35603,356,1958,1,1,0,200,4271.5,4603
35701,357,1957,2,0,1,500,0,0
35702,357,1935,1,0,1,100,0,0
35801,358,1957,1,1,0,500,0,0
35802,358,1980,2,0,0,500,0,0
35803,358,2007,1,0,0,NA,NA,NA
36001,360,1932,2,0,0,200,0,0
36101,361,1960,1,1,0,200,14143.9,16798.6
36102,361,1965,2,1,0,200,1193.2,1300.6
36103,361,2006,2,0,0,NA,NA,NA
36104,361,1984,1,1,0,200,12486.6,13769.4
36301,363,1981,1,1,0,500,23888.1,29831.3
36302,363,1982,2,1,0,500,18117.6,23049
36303,363,2015,2,0,0,NA,NA,NA
36401,364,1976,1,1,0,500,16934.2,19209.9
36402,364,1985,2,0,0,200,0,0
36403,364,2012,1,0,0,NA,NA,NA
36601,366,1942,2,0,1,100,0,0
36801,368,1954,1,0,1,500,15023.8,18078.7
36802,368,1957,2,1,0,300,16480.2,20126.4
36803,368,2000,2,0,0,344,0,0
36901,369,1959,1,1,0,500,0,0
36902,369,1960,2,1,0,300,39156.2,55300.1
36903,369,1995,2,1,0,500,3588.9,3911.5
37101,371,1960,1,1,0,500,25033.1,31965.5
37102,371,1970,2,1,0,200,22256.9,27697.8
37103,371,1999,1,0,0,200,29.8,32.5
37104,371,2007,1,0,0,NA,NA,NA
37201,372,1969,1,1,0,300,13694.5,14993.2
37202,372,1977,2,1,0,200,8925.7,9300.7
37203,372,1996,1,1,0,354,13927.5,16965.5
37204,372,2002,1,0,0,NA,NA,NA
37205,372,2017,2,0,0,NA,NA,NA
37401,374,1958,1,1,0,500,0,0
37402,374,1958,2,1,0,100,7755.6,8283.8
37501,375,1932,1,0,1,0,0,0
37502,375,1958,2,0,0,200,0,0
37503,375,1955,1,1,0,200,18270.1,22334.6
37504,375,1994,1,1,0,200,6940.8,7795.5
37601,376,1960,1,0,0,200,12708.4,13877.5
37602,376,1960,2,1,0,200,7321,7817.4
37603,376,1990,1,1,0,200,5907.6,6455.5
37604,376,1994,2,1,0,200,13256.7,15625.4
37701,377,1963,2,1,0,300,0,0
37702,377,1963,1,1,0,200,18143.5,19365.1
37703,377,1997,2,1,0,354,16194.5,19598.6
37704,377,1999,2,0,0,344,0,0
37801,378,1966,1,0,0,100,0,0
37802,378,1964,2,1,0,0,11736.7,12895.1
37803,378,1996,1,0,0,354,15717.4,19071.1
37804,378,2000,1,1,0,200,7609.1,8373.1
37901,379,1963,2,1,0,500,34676.4,46852.8
37902,379,1992,2,1,0,500,9566.1,10518.5
37903,379,1996,1,0,0,344,2368.6,2580.1
37904,379,2001,1,0,0,200,0,0
38001,380,1949,1,0,1,100,0,0
38002,380,1954,2,0,0,100,1072.6,1145.3
38101,381,1941,2,0,0,200,0,0
38201,382,1954,2,0,1,300,20415.2,25412.8
38202,382,1993,2,0,0,344,2860.3,3119.11
38301,383,1965,1,1,0,300,23188.6,28692.4
38302,383,1971,1,1,0,500,23689.9,26077.8
38401,384,1953,2,1,0,200,0,0
38402,384,1979,2,1,0,200,15078.6,18175.6
38403,384,2010,2,0,0,NA,NA,NA
38701,387,1962,2,1,0,500,31481.7,42026.7
38702,387,1940,2,0,1,100,0,0
38703,387,1938,1,0,1,100,0,0
39001,390,1945,2,0,1,300,0,0
39101,391,1943,1,0,1,100,0,0
39102,391,1948,2,0,1,500,0,0
39201,392,1948,1,0,1,100,0,0
39202,392,1953,2,0,0,300,0,0
39401,394,1980,1,1,0,300,11762.9,12853.2
39402,394,1979,2,1,0,300,0,0
39403,394,2008,1,0,0,NA,NA,NA
39501,395,1975,2,0,0,200,8071.8,8623.7
39502,395,1971,1,0,0,0,0,0
39503,395,2002,1,0,0,NA,NA,NA
39504,395,2008,1,0,0,NA,NA,NA
39505,395,2012,2,0,0,NA,NA,NA
39701,397,1957,1,1,0,200,0,0
39702,397,1932,2,0,0,0,0,0
39801,398,1960,1,1,0,500,8667.7,9291.5
40001,400,1932,1,0,1,500,0,0
40301,403,1932,2,0,1,100,0,0
40401,404,1977,1,1,0,300,0,0
40402,404,1975,2,1,0,500,11832.4,12659
40403,404,2012,1,0,0,NA,NA,NA
40501,405,1981,2,1,0,500,0,0
40502,405,1983,1,1,0,500,0,0
40503,405,2007,2,0,0,NA,NA,NA
40504,405,2010,1,0,0,NA,NA,NA
40701,407,1955,2,0,1,100,0,0
40801,408,1944,1,0,1,100,3072.17,3331.21
40802,408,1947,2,0,1,100,0,0
40803,408,1986,1,1,0,500,556.7,626.6
40901,409,1959,2,0,0,300,0,0
40902,409,1958,1,1,0,500,38331.6,51421
40903,409,1989,1,1,0,500,6660.1,7240.2
41001,410,1943,1,0,1,100,0,0
41002,410,1949,2,0,1,100,0,0
41003,410,1971,1,1,0,200,7796.4,8510.1
41004,410,1999,1,0,0,344,0,0
41005,410,2000,2,0,0,344,0,0
41006,410,2003,1,0,0,NA,NA,NA
41101,411,1941,1,0,1,100,0,0
41102,411,1977,1,1,0,300,7669.6,8190.5
41201,412,1945,2,0,0,0,0,0
41202,412,1975,1,1,0,100,16333.5,18278.1
41301,413,1938,1,0,1,100,0,0
41401,414,1986,2,0,0,500,0,0
41402,414,1971,1,1,0,500,6988.9,7596.8
41601,416,1934,1,0,1,100,0,0
41602,416,1933,2,0,1,100,0,0
41701,417,1957,2,1,0,0,25297.27,32217.84
41702,417,1956,1,0,1,300,0,0
41703,417,1987,1,0,0,200,147.1,150.1
41801,418,1963,1,1,0,200,13971.7,16127.6
41802,418,1966,2,0,0,200,0,0
41803,418,1983,2,1,0,200,12932.9,14945.1
41901,419,1974,1,1,0,300,26310.4,34645.4
41902,419,1972,2,1,0,500,0,0
41903,419,2010,2,0,0,NA,NA,NA
42001,420,1969,1,1,0,500,13017.1,14739.3
42002,420,1966,2,1,0,500,4285.4,4700.1
42003,420,1993,1,1,0,500,0,0
42004,420,2000,1,0,0,200,0,0
42101,421,1960,1,1,0,500,25668.1,33305.7
42102,421,1966,2,0,0,300,0,0
42103,421,1994,1,0,0,500,0,0
42104,421,1998,1,0,0,344,0,0
42201,422,1934,2,0,1,100,0,0
42301,423,1948,1,0,1,300,0,0
42302,423,1949,2,0,1,300,0,0
42303,423,1932,2,0,1,0,0,0
42401,424,1936,1,0,1,300,0,0
42402,424,1944,2,0,1,300,0,0
42501,425,1950,1,0,1,500,0,0
42502,425,1952,2,0,1,100,0,0
42601,426,1948,2,0,1,500,0,0
42801,428,1981,1,1,0,300,4400.5,5045.5
42802,428,1989,2,0,0,344,0,0
42803,428,2015,1,0,0,NA,NA,NA
42804,428,2018,1,0,0,NA,NA,NA
43001,430,1939,1,0,1,500,0,0
43002,430,1940,2,0,1,300,0,0
43101,431,1963,2,1,0,500,14327.1,16073.2
43102,431,2000,2,0,0,200,0,0
43201,432,1951,2,1,0,200,14383.73,17280.12
43202,432,1983,1,1,0,500,5782.9,6378.9
43501,435,1961,1,1,0,500,1793.2,2673.5
43502,435,1961,2,1,0,500,83608.4,134490.9
43901,439,1978,1,1,0,300,7685.4,8354.4
43902,439,1985,2,1,0,500,11160.4,12257.5
43903,439,1999,1,1,0,200,2079.4,2270.1
43904,439,2007,1,0,0,NA,NA,NA
43905,439,2014,1,0,0,NA,NA,NA
43906,439,2016,2,0,0,NA,NA,NA
44001,440,1949,1,0,1,100,0,0
44002,440,1951,2,0,1,300,0,0
44101,441,1988,1,1,0,500,9413.1,10269.2
44201,442,1969,1,1,0,500,38141.3,53084.7
44202,442,1941,2,0,0,200,0,0
44203,442,1978,2,1,0,500,26908.2,35758.9
44204,442,2018,2,0,0,NA,NA,NA
44301,443,1953,2,0,1,500,0,0
44501,445,1932,2,0,0,100,0,0
44601,446,1971,2,0,0,500,0,0
44602,446,2009,2,0,0,NA,NA,NA
44801,448,1955,1,1,0,100,16429.4,20512.7
44901,449,1978,1,1,0,500,0,0
44902,449,1978,2,1,0,500,17119.6,18020.6
44903,449,2009,2,0,0,NA,NA,NA
44904,449,2011,2,0,0,NA,NA,NA
44905,449,2015,1,0,0,NA,NA,NA
45001,450,1943,1,0,1,500,101.3,119.2
45002,450,1944,2,0,1,500,0,0
45003,450,1974,1,1,0,500,26142.1,29730.3
45004,450,1974,2,1,0,500,54643.9,81291.6
45005,450,2007,2,0,0,NA,NA,NA
45006,450,2009,1,0,0,NA,NA,NA
45101,451,1968,1,1,0,500,80671.6,125747.3
45102,451,1970,2,1,0,500,39691.5,48181
45103,451,1997,1,0,0,344,2967.4,3218.6
45104,451,1999,1,0,0,344,195.9,213.7
45105,451,2001,2,0,0,200,0,0
45106,451,2005,2,0,0,NA,NA,NA
45107,451,2008,2,0,0,NA,NA,NA
45201,452,1965,2,0,0,500,0,0
45202,452,1998,2,0,0,344,478.2,522
45203,452,2000,2,0,0,344,0,0
45301,453,1932,1,0,1,100,0,0
45302,453,1960,1,1,0,500,33461.5,42124.4
45501,455,1968,1,1,0,200,0,0
45502,455,1974,2,1,0,500,16769.9,19890.7
45503,455,2005,2,0,0,NA,NA,NA
45701,457,1941,2,0,1,300,0,0
45801,458,1990,2,1,0,500,1365.4,1489.8
45802,458,1991,1,1,0,500,18929.8,23199.2
45803,458,2012,1,0,0,NA,NA,NA
46001,460,1957,1,1,0,500,40562.7,53509.8
46002,460,1987,1,1,0,500,23161.1,27066.6
46101,461,1985,2,1,0,500,19101.3,23022.7
46102,461,2010,2,0,0,NA,NA,NA
46103,461,2009,2,0,0,NA,NA,NA
46301,463,1979,1,1,0,500,0,0
46302,463,1979,2,1,0,500,31596.4,41327.8
46303,463,2012,1,0,0,NA,NA,NA
46304,463,2014,2,0,0,NA,NA,NA
46305,463,2018,1,0,0,NA,NA,NA
46601,466,1979,1,1,0,500,7723.9,7852.7
46602,466,1980,2,1,0,500,0,0
46701,467,1968,1,1,0,500,25953.5,33518
46702,467,1972,2,1,0,500,42618.1,60101.7
46703,467,2001,2,0,0,200,0,0
46704,467,2003,1,0,0,NA,NA,NA
46801,468,1946,2,0,1,500,0,0
46802,468,1996,2,0,0,200,0,0
46901,469,1973,1,1,0,300,9726.2,10385.7
46902,469,1973,2,1,0,300,11651.8,12906.6
46903,469,2004,1,0,0,NA,NA,NA
46904,469,2004,1,0,0,NA,NA,NA
47001,470,1932,2,0,1,100,0,0
47201,472,1932,1,0,1,100,0,0
47301,473,1966,2,1,0,200,6119.08,6734.43
47302,473,1957,2,1,0,200,10200,10800
47303,473,1995,1,1,0,200,22691.99,28577.49
47401,474,1935,1,0,1,200,0,0
47501,475,1932,2,0,1,0,0,0
47601,476,1940,1,0,1,100,0,0
47602,476,1947,2,0,1,0,0,0
48001,480,1952,1,1,0,200,8136,8689.9
48002,480,1961,2,1,0,200,12604.1,13465.7
48003,480,1990,1,1,0,200,3550.8,3878.7
48004,480,1992,2,1,0,200,13600.2,16188.8
48101,481,1994,2,1,0,100,7512.5,8105.3
48102,481,2012,2,0,0,NA,NA,NA
48201,482,1965,1,1,0,300,0,0
48202,482,1962,2,0,0,500,0,0
48203,482,1998,2,0,0,344,418.8,465.1
48204,482,1999,2,0,0,344,0,0
48401,484,1985,2,0,0,200,0,0
48402,484,1984,2,0,0,354,2091.5,2270.5
48501,485,1995,2,1,0,NA,8634.4,9219.9
48502,485,1960,1,1,0,200,9600,9600
48503,485,1967,2,1,0,200,3518.06,3791.81
48504,485,1999,1,1,0,NA,1653.9,1795.8
48601,486,1960,2,1,0,200,13528.7,15984.6
48701,487,1956,1,0,1,200,37832.2,53335.5
48702,487,1955,2,0,1,100,0,0
48901,489,1978,2,0,0,300,13535.8,15669.3
48902,489,1971,1,0,0,500,925.9,1015.2
48903,489,2002,1,0,0,NA,NA,NA
48904,489,2005,2,0,0,NA,NA,NA
49001,490,1975,2,0,0,200,0,0
49002,490,2001,2,0,0,200,0,0
49003,490,2010,1,0,0,NA,NA,NA
49004,490,2006,2,0,0,NA,NA,NA
49005,490,1973,1,1,0,NA,7053.1,7556.2
49006,490,2014,2,0,0,NA,NA,NA
49101,491,1964,1,1,0,300,2488.2,2697
49102,491,1979,2,0,0,300,0,0
49103,491,1996,1,0,0,344,2119.6,2292.7
49104,491,1999,1,0,0,344,0,0
49105,491,2012,1,0,0,NA,NA,NA
49201,492,1964,1,1,0,300,10524.4,13929.2
49202,492,1964,2,1,0,200,15017.9,17729.8
49203,492,1995,2,0,0,500,11282.3,13282.3
49204,492,1999,1,0,0,344,651.8,710.8
49401,494,1955,1,0,1,100,5188.5,5564.2
49402,494,1955,2,1,0,100,19221,24023.5
49501,495,1952,1,0,1,500,0,0
49502,495,1950,2,0,1,300,0,0
49503,495,1985,1,1,0,500,24979.3,32935
49701,497,1977,1,1,0,500,9278.6,10060.4
49702,497,1979,2,0,0,500,0,0
49703,497,2013,1,0,0,NA,NA,NA
49704,497,2014,1,0,0,NA,NA,NA
49705,497,2018,2,0,0,NA,NA,NA
49901,499,1946,2,0,0,200,0,0
50001,500,1962,1,1,0,500,27959.2,37331.1
50002,500,1961,2,0,0,300,0,0
50003,500,1978,1,1,0,300,17099.5,19294.4
50101,501,1974,1,1,0,500,14154.3,16880.9
50102,501,1975,2,1,0,300,12706.7,14689.5
50103,501,2000,1,0,0,200,0,0
50104,501,2016,2,0,0,NA,NA,NA
50401,504,1935,1,0,1,200,0,0
50402,504,1946,2,0,0,200,0,0
50601,506,1991,2,1,0,200,148,161.7
50602,506,1991,1,1,0,200,0,0
50603,506,2016,1,0,0,NA,NA,NA
50801,508,1937,1,0,1,100,0,0
50802,508,1944,2,0,0,100,0,0
50803,508,1983,1,1,0,500,19759,24695.5
50901,509,1982,1,1,0,200,22334.35,27726.18
50902,509,1982,2,1,0,300,24274.19,30914.87
51101,511,1946,1,0,1,500,0,0
51102,511,1952,2,0,1,100,0,0
51103,511,1973,2,0,0,100,0,0
51401,514,1955,1,0,1,100,18378,22522
51402,514,1959,2,0,0,100,0,0
51403,514,1988,1,0,0,200,11578.6,12422.6
51501,515,1984,1,0,0,200,739.3,807.2
51502,515,1985,2,0,0,200,19379.39,22796.18
51503,515,2011,2,0,0,NA,NA,NA
51504,515,2013,1,0,0,NA,NA,NA
52001,520,1985,2,1,0,200,15308.1,17327
52002,520,1976,1,1,0,200,23268.8,27996.3
52003,520,1997,1,1,0,344,5628.7,6196.4
52004,520,2001,2,0,0,100,0,0
52005,520,2009,2,0,0,NA,NA,NA
52006,520,2011,2,0,0,NA,NA,NA
52101,521,1979,1,1,0,500,22522.8,29044.3
52102,521,1982,2,1,0,500,18774.8,23374.2
52301,523,1941,1,0,1,300,0,0
52302,523,1932,2,0,1,200,0,0
52401,524,1957,1,0,1,200,0,0
52402,524,1934,1,0,1,200,0,0
52501,525,1968,1,1,0,200,24578.4,30552.1
52502,525,1963,2,0,0,500,0,0
52503,525,1994,1,0,0,500,10175.7,11183.6
52504,525,1998,1,0,0,200,5584.5,6096.6
52601,526,1949,1,0,1,100,0,0
52602,526,1960,2,0,0,100,0,0
52701,527,1943,1,0,1,200,0,0
52702,527,1943,2,0,0,200,0,0
52801,528,1976,1,1,0,300,29134.4,37758.5
52802,528,1980,2,1,0,500,34837.3,48228
52901,529,1961,1,1,0,200,19684.6,24716.5
52902,529,1959,2,0,0,100,11183.6,12159
52903,529,1992,2,1,0,500,13051.6,15307.3
53001,530,1975,1,1,0,500,29073,39508.8
53002,530,1974,2,1,0,500,6555,7167.4
53003,530,2007,2,0,0,NA,NA,NA
53004,530,2008,2,0,0,NA,NA,NA
53101,531,1935,2,0,0,0,0,0
53201,532,1943,2,0,1,200,0,0
53301,533,1975,1,1,0,500,29195.8,36044.2
53302,533,1979,2,1,0,500,17693,19176.2
53303,533,2012,2,0,0,NA,NA,NA
53304,533,2017,2,0,0,NA,NA,NA
53401,534,1933,1,0,1,200,0,0
53402,534,1937,2,0,1,200,0,0
53501,535,1981,1,1,0,500,21841.3,26834.6
53502,535,1981,2,1,0,500,22763.8,28346.1
53503,535,2012,2,0,0,NA,NA,NA
53504,535,2015,1,0,0,NA,NA,NA
53601,536,1932,2,0,1,200,0,0
53602,536,1934,1,0,1,500,0,0
53701,537,1970,2,0,0,200,0,0
53702,537,1975,1,0,0,100,4520.3,4924.9
53703,537,1985,1,0,0,344,7365.2,8040.6
53704,537,1987,2,0,0,100,0,0
53705,537,2006,1,0,0,NA,NA,NA
53706,537,1988,2,0,0,500,0,0
53901,539,1966,2,0,0,500,0,0
53902,539,1941,1,0,1,0,0,0
54001,540,1937,1,0,1,200,0,0
54002,540,1937,2,0,0,200,0,0
54101,541,1954,2,1,0,200,17095.6,20971.3
54301,543,1970,1,0,0,300,0,0
54302,543,1978,2,0,0,300,0,0
54303,543,2000,1,0,0,200,0,0
54801,548,1946,2,0,0,100,2918.29,3194.72
54802,548,1947,1,0,1,200,3401.37,3673.74
55201,552,1970,1,1,0,200,19316.4,24149.6
55202,552,1972,2,1,0,300,9479.8,10140.8
55203,552,1999,1,0,0,354,0,0
55204,552,2003,1,0,0,NA,NA,NA
55301,553,1932,1,0,1,200,0,0
55302,553,1932,2,0,1,200,0,0
55401,554,1971,2,1,0,300,6657.2,7108.6
55402,554,1972,1,1,0,200,16008.8,19183.9
55403,554,2006,1,0,0,NA,NA,NA
55501,555,1976,1,1,0,500,29818.9,39129.1
55502,555,1977,2,1,0,500,10007.9,11287
55503,555,2012,2,0,0,NA,NA,NA
55601,556,1932,1,0,1,100,3040.54,3328.56
55602,556,1934,2,0,1,200,0,0
55801,558,1965,2,1,0,500,8529.4,9310.7
55802,558,2000,1,0,0,200,0,0
55803,558,2001,1,0,0,100,0,0
55901,559,1947,1,0,1,500,0,0
56001,560,1970,1,1,0,500,72076.5,113152.5
56002,560,1970,2,1,0,500,38526.4,53716.1
56003,560,2000,1,0,0,344,0,0
56004,560,2003,1,0,0,NA,NA,NA
56101,561,1953,1,1,0,500,0,0
56102,561,1966,2,1,0,100,0,0
56103,561,1993,2,0,0,354,0,0
56201,562,1978,1,1,0,200,28086.5,34200.1
56202,562,2008,2,0,0,NA,NA,NA
56301,563,1953,1,0,1,500,0,0
56302,563,1932,2,0,1,100,0,0
56303,563,1954,2,0,1,500,853.9,853.9
56304,563,1997,2,0,0,344,2418.4,2639.3
56401,564,1965,1,1,0,300,49905.1,73178.5
56402,564,1967,2,1,0,500,22214.9,28264.8
56403,564,1996,2,0,0,344,0,0
56404,564,2005,2,0,0,NA,NA,NA
56501,565,1977,1,1,0,300,0,0
56502,565,1977,2,1,0,300,0,0
56503,565,2012,1,0,0,NA,NA,NA
56601,566,1934,1,0,1,500,0,0
56602,566,1938,2,0,0,100,0,0
56801,568,1937,1,0,1,100,0,0
56802,568,1937,2,0,1,0,0,0
56901,569,1959,2,1,0,200,15376.5,18634.8
56902,569,1965,1,1,0,200,18492.7,23137.4
56903,569,1992,2,1,0,200,7922.8,8643.5
57001,570,1960,2,1,0,300,23536.2,30781.5
57002,570,1957,1,0,0,200,22996.1,31615.5
57003,570,1992,2,0,0,344,0,0
57101,571,1951,2,0,1,100,0,0
57201,572,1969,2,1,0,200,10048,10969.5
57202,572,1967,1,1,0,200,9904.2,10611.7
57203,572,2000,1,0,0,344,0,0
57301,573,1932,1,0,1,500,3990.32,4351.38
57401,574,1937,2,0,1,100,0,0
57501,575,1954,1,0,1,200,26177.2,35462.5
57502,575,1986,2,1,0,200,13827.7,15394.4
57503,575,2016,2,0,0,NA,NA,NA
58001,580,1969,1,0,0,100,0,0
58002,580,1972,2,1,0,200,11334.9,12367.7
58003,580,1995,1,0,0,200,9256.1,10033
58004,580,1999,2,1,0,500,4055.3,4425
58301,583,1933,2,0,1,0,0,0
58401,584,1965,2,0,0,100,0,0
58402,584,1956,1,0,1,100,0,0
58403,584,1999,1,0,0,200,491.5,536.9
